,Nanoseconds,Timestamp,a1p,a1s,a1o,a2p,a2s,a2o,a3p,a3s,a3o,a4p,a4s,a4o,a5p,a5s,a5o,b1p,b1s,b1o,b2p,b2s,b2o,b3p,b3s,b3o,b4p,b4s,b4o,b5p,b5s,b5o
0,14408375068557,<v10_Main_Message_Parser.NanoTime object at 0x0000027412AFB9E8>,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,37.51,1000,1,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------
1,14408375070724,<v10_Main_Message_Parser.NanoTime object at 0x0000027412B218D0>,38.99,1000,1,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,37.51,1000,1,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------,-------
8860,14756768192081,<v10_Main_Message_Parser.NanoTime object at 0x00000274160EDE48>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,800,3,38.16,1100,5,38.15,1100,5,38.14,1000,5,38.13,800,6
8861,14756768812955,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D9C88>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,700,3,38.16,1100,5,38.15,1100,5,38.14,1000,5,38.13,800,6
8862,14756768934621,<v10_Main_Message_Parser.NanoTime object at 0x00000274160ED978>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,700,3,38.16,1300,6,38.15,1100,5,38.14,1000,5,38.13,800,6
8863,14756768934621,<v10_Main_Message_Parser.NanoTime object at 0x00000274160ED978>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,700,3,38.16,1300,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8864,14756769550384,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D0278>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,900,4,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8865,14756812705309,<v10_Main_Message_Parser.NanoTime object at 0x00000274160F6390>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1200,5,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8866,14756832122945,<v10_Main_Message_Parser.NanoTime object at 0x00000274160F6C50>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1100,5,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8867,14756832982838,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D1898>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1000,5,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8868,14756832982838,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D1898>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,800,4,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8869,14756835632022,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D0EF0>,38.22,700,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1000,5,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8870,14756893272239,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD9B0>,38.22,700,4,38.23,900,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1000,5,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8871,14756893278549,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FDEB8>,38.22,700,4,38.23,900,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8872,14756894893532,<v10_Main_Message_Parser.NanoTime object at 0x00000274160ED5F8>,38.22,700,4,38.23,900,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1600,7,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8873,14756894893532,<v10_Main_Message_Parser.NanoTime object at 0x00000274160ED5F8>,38.22,700,4,38.23,900,4,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1600,7,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8874,14756896220558,<v10_Main_Message_Parser.NanoTime object at 0x00000274138BA278>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1600,7,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8875,14756896220558,<v10_Main_Message_Parser.NanoTime object at 0x00000274138BA278>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8876,14757004035788,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FDAC8>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8877,14757108179176,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD5C0>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1600,7,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8878,14757108179176,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD5C0>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1600,7,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8879,14756896220558,<v10_Main_Message_Parser.NanoTime object at 0x00000274138BA278>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8880,14757131126135,<v10_Main_Message_Parser.NanoTime object at 0x00000274138B2F98>,38.22,700,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8881,14757205846032,<v10_Main_Message_Parser.NanoTime object at 0x0000027416100080>,38.22,600,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8882,14757131126135,<v10_Main_Message_Parser.NanoTime object at 0x00000274138B2F98>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1300,6,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8883,14757207734629,<v10_Main_Message_Parser.NanoTime object at 0x00000274138BAAC8>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1500,7,38.16,1100,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8884,14757207734629,<v10_Main_Message_Parser.NanoTime object at 0x00000274138BAAC8>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1500,7,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8885,14757208188379,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E4A90>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,1,38.17,1500,7,38.16,900,4,38.15,1000,4,38.14,1000,5
8886,14757208209980,<v10_Main_Message_Parser.NanoTime object at 0x00000274138B3D30>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,1,38.17,1500,7,38.16,900,4,38.15,1000,4,38.14,1000,5
8887,14757208209980,<v10_Main_Message_Parser.NanoTime object at 0x00000274138B3D30>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,1,38.17,1300,6,38.16,900,4,38.15,1000,4,38.14,1000,5
8888,14757208364006,<v10_Main_Message_Parser.NanoTime object at 0x00000274138A8C50>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,1,38.17,1300,6,38.16,900,4,38.15,1000,4,38.14,1000,5
8889,14757208364006,<v10_Main_Message_Parser.NanoTime object at 0x00000274138A8C50>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,1,38.17,1200,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8890,14757209211897,<v10_Main_Message_Parser.NanoTime object at 0x00000274138A9E10>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,300,2,38.17,1200,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8891,14757209507008,<v10_Main_Message_Parser.NanoTime object at 0x00000274161013C8>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,900,3,38.17,1200,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8892,14757209577978,<v10_Main_Message_Parser.NanoTime object at 0x000002741611A3C8>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,900,3,38.17,1000,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8893,14757227327063,<v10_Main_Message_Parser.NanoTime object at 0x000002741611E2E8>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,800,3,38.17,1000,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8894,14757227963721,<v10_Main_Message_Parser.NanoTime object at 0x000002741611AA90>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,700,3,38.17,1000,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8895,14757228165071,<v10_Main_Message_Parser.NanoTime object at 0x00000274138BAF98>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,600,3,38.17,1000,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8896,14757228640661,<v10_Main_Message_Parser.NanoTime object at 0x00000274160F6710>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,500,3,38.17,1000,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8897,14757229684340,<v10_Main_Message_Parser.NanoTime object at 0x000002741611E9E8>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,500,3,38.17,900,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8898,14757229723130,<v10_Main_Message_Parser.NanoTime object at 0x000002741611EA58>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,300,2,38.17,1100,6,38.16,900,4,38.15,1000,4,38.14,1000,5
8899,14757230270189,<v10_Main_Message_Parser.NanoTime object at 0x000002741611D4E0>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,300,2,38.17,1100,6,38.16,1000,5,38.15,1000,4,38.14,1000,5
8900,14757230270189,<v10_Main_Message_Parser.NanoTime object at 0x000002741611D4E0>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,300,2,38.17,900,5,38.16,1000,5,38.15,1000,4,38.14,1000,5
8901,14757230307689,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FDF98>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,300,2,38.17,1000,6,38.16,1000,5,38.15,1000,4,38.14,1000,5
8902,14757230328346,<v10_Main_Message_Parser.NanoTime object at 0x00000274138B7908>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,300,2,38.17,1000,6,38.16,1100,6,38.15,1000,4,38.14,1000,5
8903,14757299270570,<v10_Main_Message_Parser.NanoTime object at 0x000002741611DB70>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,300,2,38.17,1000,6,38.16,1100,6,38.15,1000,4
8904,14757299270570,<v10_Main_Message_Parser.NanoTime object at 0x000002741611DB70>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,300,2,38.17,1000,6,38.16,1000,5,38.15,1000,4
8905,14757300274473,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D9908>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,500,3,38.17,1000,6,38.16,1000,5,38.15,1000,4
8906,14757300274473,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D9908>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,500,3,38.17,900,5,38.16,1000,5,38.15,1000,4
8907,14757300274473,<v10_Main_Message_Parser.NanoTime object at 0x00000274138D9908>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,500,3,38.17,900,5,38.16,900,4,38.15,1000,4
8908,14757300630695,<v10_Main_Message_Parser.NanoTime object at 0x0000027416103630>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,600,4,38.17,900,5,38.16,900,4,38.15,1000,4
8909,14757301036684,<v10_Main_Message_Parser.NanoTime object at 0x0000027416103BE0>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,200,2,38.18,600,4,38.17,900,5,38.16,900,4,38.15,1000,4
8910,14757301660416,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8EF0>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,200,2,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8911,14757306661174,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8A20>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8912,14757306661174,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8A20>,38.22,500,3,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,500,3,38.17,1000,6,38.16,900,4,38.15,1000,4
8913,14757401646282,<v10_Main_Message_Parser.NanoTime object at 0x000002741611D7B8>,38.22,800,4,38.23,1000,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,500,3,38.17,1000,6,38.16,900,4,38.15,1000,4
8914,14757401902595,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8198>,38.22,800,4,38.23,900,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,500,3,38.17,1000,6,38.16,900,4,38.15,1000,4
8915,14757401902595,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8198>,38.22,800,4,38.23,700,4,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,500,3,38.17,1000,6,38.16,900,4,38.15,1000,4
8916,14757432821977,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8320>,38.22,800,4,38.23,700,4,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8917,14757432821977,<v10_Main_Message_Parser.NanoTime object at 0x00000274160E8320>,38.22,500,3,38.23,700,4,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8918,14759016067592,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD198>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,300,3,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8919,14759016067592,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD198>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,200,2,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8920,14759016067592,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD198>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.19,100,1,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4
8921,14759016067592,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD198>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,600,4,38.17,1000,6,38.16,900,4,38.15,1000,4,38.14,1000,5
8922,14759016067592,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD198>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,500,3,38.17,1000,6,38.16,900,4,38.15,1000,4,38.14,1000,5
8923,14759033274906,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD080>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,400,3,38.17,1000,6,38.16,900,4,38.15,1000,4,38.14,1000,5
8924,14759033274906,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD080>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,400,3,38.17,900,5,38.16,900,4,38.15,1000,4,38.14,1000,5
8925,14759033274906,<v10_Main_Message_Parser.NanoTime object at 0x00000274160FD080>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,400,3,38.17,800,4,38.16,900,4,38.15,1000,4,38.14,1000,5
8926,14759033613669,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B160>,38.22,500,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,400,3,38.17,600,4,38.16,900,4,38.15,1000,4,38.14,1000,5
8927,14759034218184,<v10_Main_Message_Parser.NanoTime object at 0x00000274160EF748>,38.22,1100,4,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,400,3,38.17,600,4,38.16,900,4,38.15,1000,4,38.14,1000,5
8928,14759034218184,<v10_Main_Message_Parser.NanoTime object at 0x00000274160EF748>,38.22,1100,4,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,2,38.17,600,4,38.16,900,4,38.15,1000,4,38.14,1000,5
8929,14759034218184,<v10_Main_Message_Parser.NanoTime object at 0x00000274160EF748>,38.22,1100,4,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,2,38.17,500,3,38.16,900,4,38.15,1000,4,38.14,1000,5
8930,14759034893146,<v10_Main_Message_Parser.NanoTime object at 0x000002741610BCC0>,38.22,1100,4,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,2,38.17,600,4,38.16,900,4,38.15,1000,4,38.14,1000,5
8931,14759034914448,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B198>,38.22,1100,4,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,2,38.17,600,4,38.16,1100,5,38.15,1000,4,38.14,1000,5
8932,14759034914448,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B198>,38.22,1000,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.18,200,2,38.17,600,4,38.16,1100,5,38.15,1000,4,38.14,1000,5
8933,14759035101236,<v10_Main_Message_Parser.NanoTime object at 0x000002741610ACF8>,38.21,200,1,38.22,800,2,38.23,1100,5,38.24,800,4,38.25,800,4,38.18,200,2,38.17,600,4,38.16,1100,5,38.15,1000,4,38.14,1000,5
8934,14759035439412,<v10_Main_Message_Parser.NanoTime object at 0x000002741610A518>,38.21,200,1,38.22,800,2,38.23,1100,5,38.24,800,4,38.25,800,4,38.18,200,2,38.17,600,4,38.16,1000,5,38.15,1000,4,38.14,1000,5
8935,14759035439412,<v10_Main_Message_Parser.NanoTime object at 0x000002741610A518>,38.21,200,1,38.22,800,2,38.23,1100,5,38.24,800,4,38.25,800,4,38.18,100,1,38.17,600,4,38.16,1000,5,38.15,1000,4,38.14,1000,5
8936,14759036470101,<v10_Main_Message_Parser.NanoTime object at 0x000002741610BF98>,38.21,200,1,38.22,800,2,38.23,1100,5,38.24,800,4,38.25,800,4,38.18,100,1,38.17,700,5,38.16,1000,5,38.15,1000,4,38.14,1000,5
8937,14759036470101,<v10_Main_Message_Parser.NanoTime object at 0x000002741610BF98>,38.21,200,1,38.22,800,2,38.23,1000,4,38.24,800,4,38.25,800,4,38.18,100,1,38.17,700,5,38.16,1000,5,38.15,1000,4,38.14,1000,5
8938,14759036805779,<v10_Main_Message_Parser.NanoTime object at 0x0000027416103748>,38.21,200,1,38.22,900,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.18,100,1,38.17,700,5,38.16,1000,5,38.15,1000,4,38.14,1000,5
8939,14759077116783,<v10_Main_Message_Parser.NanoTime object at 0x000002741610EF98>,38.21,200,1,38.22,900,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.18,100,1,38.17,700,5,38.16,1100,6,38.15,1000,4,38.14,1000,5
8940,14759339861338,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B898>,38.21,200,1,38.22,700,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.18,100,1,38.17,700,5,38.16,1100,6,38.15,1000,4,38.14,1000,5
8941,14760122456027,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B390>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.18,100,1,38.17,700,5,38.16,1100,6,38.15,1000,4,38.14,1000,5
8942,14760122456027,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B390>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,700,5,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8943,14760122456027,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B390>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,600,4,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8944,14760122456027,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B390>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8945,14760709067265,<v10_Main_Message_Parser.NanoTime object at 0x0000027416119710>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1400,7,38.15,1000,4,38.14,1000,5,38.13,800,6
8946,14760709067265,<v10_Main_Message_Parser.NanoTime object at 0x0000027416119710>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1300,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8947,14760709245621,<v10_Main_Message_Parser.NanoTime object at 0x000002741610BCF8>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1300,6,38.15,1100,5,38.14,1000,5,38.13,800,6
8948,14760709245621,<v10_Main_Message_Parser.NanoTime object at 0x000002741610BCF8>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1000,5,38.15,1100,5,38.14,1000,5,38.13,800,6
8949,14760709620530,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B240>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1000,5,38.15,1200,6,38.14,1000,5,38.13,800,6
8950,14760710169337,<v10_Main_Message_Parser.NanoTime object at 0x0000027416119A58>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,500,3,38.16,1100,6,38.15,1200,6,38.14,1000,5,38.13,800,6
8951,14760710169337,<v10_Main_Message_Parser.NanoTime object at 0x0000027416119A58>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,400,2,38.16,1100,6,38.15,1200,6,38.14,1000,5,38.13,800,6
8952,14760710169337,<v10_Main_Message_Parser.NanoTime object at 0x0000027416119A58>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,400,2,38.16,1100,6,38.15,1100,5,38.14,1000,5,38.13,800,6
8953,14763950801380,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B1D0>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,900,3,38.16,1100,6,38.15,1100,5,38.14,1000,5,38.13,800,6
8954,14763950801380,<v10_Main_Message_Parser.NanoTime object at 0x000002741610B1D0>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,900,3,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8955,14763951542193,<v10_Main_Message_Parser.NanoTime object at 0x000002741611D668>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1000,4,38.16,1000,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8956,14763951757277,<v10_Main_Message_Parser.NanoTime object at 0x0000027416103160>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1100,5,38.16,1000,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8957,14763966608613,<v10_Main_Message_Parser.NanoTime object at 0x000002741611FEF0>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1100,5,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8958,14763966608613,<v10_Main_Message_Parser.NanoTime object at 0x000002741611FEF0>,38.21,200,1,38.22,700,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1100,5,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8959,14765459254523,<v10_Main_Message_Parser.NanoTime object at 0x000002741610E518>,38.21,200,1,38.22,1300,4,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1100,5,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8960,14763966608613,<v10_Main_Message_Parser.NanoTime object at 0x000002741611FEF0>,38.21,200,1,38.22,700,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1100,5,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8961,14765724690214,<v10_Main_Message_Parser.NanoTime object at 0x000002741610AA90>,38.21,200,1,38.22,700,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1400,6,38.16,1100,6,38.15,1000,4,38.14,1000,5,38.13,800,6
8962,14765724690214,<v10_Main_Message_Parser.NanoTime object at 0x000002741610AA90>,38.21,200,1,38.22,700,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1400,6,38.16,1000,5,38.15,1000,4,38.14,1000,5,38.13,800,6
8963,14765724690214,<v10_Main_Message_Parser.NanoTime object at 0x000002741610AA90>,38.21,200,1,38.22,700,3,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1400,6,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8964,14765724690214,<v10_Main_Message_Parser.NanoTime object at 0x000002741610AA90>,38.21,200,1,38.22,600,2,38.23,1000,4,38.24,800,4,38.25,800,4,38.17,1400,6,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8965,14765733164919,<v10_Main_Message_Parser.NanoTime object at 0x00000274162E2C50>,38.21,200,1,38.22,600,2,38.23,1100,5,38.24,800,4,38.25,800,4,38.17,1400,6,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
8966,14765747490241,<v10_Main_Message_Parser.NanoTime object at 0x000002741611F438>,38.22,900,3,38.23,1100,5,38.24,800,4,38.25,800,4,38.26,900,3,38.17,1400,6,38.16,900,4,38.15,1000,4,38.14,1000,5,38.13,800,6
